1, 2, 3, 4, 5, 6, 7, 8, T1, T2, T3, T4, T5, T6, T7 ,T8, Player Y, Obstacle X, Time stamp 
752.5390, 760.0746, 778.2437, 765.9676, 758.4595, 753.2141, 755.7192, 755.3267, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 336, -151, 13818
752.5640, 760.1421, 778.4561, 766.1551, 758.6094, 753.2290, 755.7242, 755.2842, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 330, -169, 13969
752.5889, 760.2171, 778.5536, 765.8476, 758.3444, 753.0765, 755.6418, 755.2642, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 325, -184, 14119
752.6140, 760.2796, 778.4361, 765.8101, 758.4119, 753.0790, 755.6367, 755.2991, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 319, -202, 14268
752.6190, 760.2695, 778.5012, 765.6650, 758.3719, 753.1115, 755.6118, 755.2592, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 314, -217, 14420
752.5464, 760.0796, 778.3511, 766.0801, 758.6295, 753.2766, 755.7192, 755.3267, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 309, -232, 14568
752.5964, 760.1672, 778.4886, 766.0551, 758.7220, 753.2290, 755.7342, 755.3242, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 303, -250, 14719
752.5989, 760.1421, 778.5312, 765.9651, 758.5744, 753.1716, 755.6817, 755.3117, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 298, -265, 14870
752.6015, 760.0745, 778.3687, 765.8426, 758.5670, 753.2266, 755.7092, 755.3867, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 292, -283, 15018
752.6190, 759.9495, 778.0211, 766.0176, 758.7270, 753.3915, 755.9517, 755.6267, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 287, 1439, 15169
752.5839, 759.7846, 777.5960, 766.3251, 759.0795, 753.6816, 756.0117, 755.7117, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 286, 1421, 15318
752.5389, 759.6146, 777.5335, 767.0102, 759.4470, 754.0115, 756.4768, 756.1243, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 286, 1406, 15469
752.4915, 759.6121, 777.5286, 766.8802, 759.4120, 753.9041, 756.3793, 756.1292, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 286, 1391, 15618
752.5464, 759.7095, 777.3735, 766.5451, 759.2145, 753.7590, 756.3043, 755.9917, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 286, 1373, 15769
752.5515, 759.7420, 777.3635, 766.4651, 759.1420, 753.7640, 756.2267, 756.0068, 37.0400, 36.8800, 37.5733, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 286, 1358, 15919
752.4839, 759.6821, 777.2686, 766.3826, 758.8320, 753.5190, 755.9968, 755.7292, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 286, 1340, 16068
752.5039, 759.7770, 777.4885, 766.7676, 758.9170, 753.5515, 755.9443, 755.6118, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 286, 1325, 16219
752.5239, 759.9121, 777.7461, 766.4526, 758.7070, 753.2891, 755.7917, 755.4467, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 286, 1310, 16368
752.4539, 759.8921, 777.8536, 766.4626, 758.6044, 753.2390, 755.7117, 755.4017, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 286, 1292, 16520
752.4789, 760.0871, 778.0662, 766.3751, 758.5645, 753.1790, 755.6218, 755.3667, 37.0400, 36.8800, 37.5733, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 285, 1277, 16669
753.0540, 762.9648, 781.1464, 767.0151, 758.8345, 753.1540, 755.6667, 755.3742, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 275, 1259, 16818
755.7592, 777.0410, 797.6953, 772.7057, 761.2297, 753.6890, 756.1667, 755.4442, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 236, 1244, 16969
757.4194, 785.9168, 808.1111, 777.4910, 762.7448, 753.9440, 756.2618, 755.2842, 37.0400, 36.8800, 37.5200, 37.1467, 36.8800, 38.0000, 37.3600, 37.6800, 154, 1229, 17118
756.8442, 786.2193, 808.0687, 778.9387, 762.8798, 753.9666, 756.2468, 755.2441, 37.0400, 36.8800, 37.5733, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 1211, 17268
756.0842, 784.4666, 806.4510, 778.7187, 762.4148, 753.8340, 756.1717, 755.1816, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 1187, 17494
755.2667, 781.3789, 805.4384, 778.1987, 761.8923, 753.6516, 755.9992, 755.1442, 37.0400, 36.8800, 37.6267, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 1172, 17643
754.9366, 779.5413, 804.3133, 778.2311, 761.5297, 753.7715, 756.0317, 755.1216, 37.0400, 36.8800, 37.5733, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 1154, 17793
754.6992, 778.2437, 803.9783, 777.6360, 761.3672, 753.5941, 755.9317, 755.1042, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 1139, 17942
754.6166, 777.7711, 803.4758, 777.2835, 761.1221, 753.4790, 755.9067, 755.0916, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 1124, 18093
754.4066, 776.5960, 802.0906, 776.5385, 760.7621, 753.4090, 755.7868, 755.0491, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 1106, 18243
754.4490, 776.6785, 802.2106, 776.3610, 760.6971, 753.3665, 755.7492, 755.0067, 37.0400, 36.8800, 37.5733, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 1091, 18393
753.9866, 774.2607, 801.4631, 776.6185, 760.5771, 753.4815, 755.8442, 755.0217, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 1073, 18543
754.1816, 774.6033, 801.3856, 775.9009, 760.4321, 753.3489, 755.7317, 754.9666, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 1058, 18693
754.3441, 775.7359, 801.9956, 775.9260, 760.5546, 753.3565, 755.7967, 755.0217, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 1043, 18843
754.3666, 776.0859, 801.9232, 775.9084, 760.6121, 753.3591, 755.7393, 754.9892, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 1025, 18993
754.2216, 775.2409, 801.2405, 775.5508, 760.4446, 753.2990, 755.7267, 755.0067, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 1010, 19143
753.9816, 774.1758, 801.0656, 776.1335, 760.4722, 753.4440, 755.7892, 754.9941, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 992, 19293
753.9841, 774.0357, 801.3256, 776.1484, 760.4471, 753.4440, 755.7717, 755.0017, 37.0400, 36.8800, 37.5733, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 977, 19443
753.9741, 774.5233, 801.0731, 775.7834, 760.3396, 753.2615, 755.6743, 755.0042, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 962, 19592
753.7590, 773.0156, 800.1055, 775.2034, 760.1396, 753.1940, 755.6817, 754.9717, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 944, 19742
753.5790, 772.1481, 799.7905, 774.9558, 760.0096, 753.1616, 755.6192, 754.9666, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 929, 19892
753.3190, 770.6705, 799.8855, 775.3834, 760.0220, 753.3166, 755.6692, 754.9866, 37.0400, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 914, 20043
753.2665, 770.4854, 799.8505, 775.1258, 760.0222, 753.2940, 755.7017, 755.0117, 37.0400, 36.8800, 37.6267, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 135, 896, 20193
