1, 2, 3, 4, 5, 6, 7, 8, T1, T2, T3, T4, T5, T6, T7 ,T8, Player Y, Obstacle X, Time stamp 
777.5286, 764.7000, 764.8825, 763.9048, 762.6123, 760.3896, 760.4846, 760.9822, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 833, 4764
777.8886, 765.2100, 765.3101, 764.4775, 763.0298, 760.7497, 760.8472, 761.2422, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 473, 809, 4988
777.5036, 765.1650, 765.6450, 764.8100, 763.3323, 761.0797, 761.1821, 761.5297, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 463, 794, 5137
777.3185, 765.1326, 765.7925, 764.8050, 763.6174, 761.2972, 761.4172, 761.6872, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 453, 779, 5288
777.4561, 765.1175, 765.5650, 764.7100, 763.4648, 761.1872, 761.2646, 761.5497, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 431, 746, 5587
777.1461, 764.8925, 765.3176, 764.6450, 763.2998, 761.0197, 761.2272, 761.5197, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 415, 722, 5813
776.0109, 764.6974, 765.9501, 765.2075, 763.9324, 761.7197, 761.8423, 762.2248, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 399, 698, 6037
776.1335, 764.8325, 766.1401, 765.5000, 764.2925, 762.1123, 762.0798, 762.4248, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 360, 671, 6262
776.1834, 764.7324, 766.1026, 765.5500, 764.1074, 761.9448, 762.1398, 762.3723, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 335, 656, 6413
776.3509, 764.3774, 765.3801, 765.0000, 763.6774, 761.4448, 761.6572, 761.9422, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 322, 641, 6561
776.2285, 764.5024, 765.1075, 764.5825, 763.3223, 761.1946, 761.3472, 761.6772, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 310, 623, 6710
776.2510, 764.4500, 765.1600, 764.5875, 763.3574, 761.1772, 761.4871, 761.7847, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 300, 608, 6862
776.5285, 764.3350, 764.8775, 764.4100, 763.0148, 760.8771, 761.0696, 761.4322, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 418, 584, 7088
776.5285, 764.3350, 764.9100, 764.4224, 763.0148, 760.8771, 761.0696, 761.4322, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 560, 7313
776.3685, 764.3174, 765.4826, 764.7675, 763.2999, 761.1247, 761.3922, 761.8073, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 475, 536, 7538
776.4285, 764.2824, 765.7476, 764.6950, 763.4199, 761.2547, 761.5222, 761.8047, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 463, 518, 7689
776.6060, 764.2725, 765.8326, 764.8775, 763.4524, 761.3447, 761.6097, 761.8997, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 453, 503, 7839
776.6835, 764.1924, 765.8576, 764.9351, 763.3999, 761.2822, 761.5872, 761.9848, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 441, 485, 7986
776.7010, 764.1750, 765.6826, 764.7875, 763.2899, 761.1572, 761.4522, 761.8298, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 431, 470, 8138
776.6935, 764.1650, 765.9026, 764.7599, 763.4349, 761.2522, 761.5447, 761.9097, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 415, 446, 8361
776.8160, 764.2049, 765.7601, 764.6850, 763.3174, 761.1772, 761.5672, 761.8872, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 393, 413, 8662
776.8860, 764.1974, 765.7601, 764.6850, 763.3174, 761.1772, 761.5672, 761.8872, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 383, 398, 8812
777.0010, 764.0649, 765.5325, 764.5825, 763.1274, 760.9022, 761.1396, 761.6623, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 367, 374, 9038
777.1310, 764.1399, 765.5651, 764.4999, 763.2073, 761.0146, 761.2347, 761.6297, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 355, 356, 9187
777.1135, 764.1375, 765.3950, 764.4675, 763.0248, 760.7946, 761.0921, 761.4697, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 345, 341, 9338
777.0685, 764.1325, 765.3726, 764.5125, 763.1223, 760.8946, 761.1197, 761.6172, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 333, 323, 9487
776.9860, 764.2025, 765.5500, 764.6375, 763.2274, 760.9121, 761.2122, 761.6747, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 317, 299, 9711
776.3984, 763.9524, 765.3400, 764.6524, 763.1899, 760.9346, 761.2622, 761.6572, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 291, 260, 10087
776.3984, 763.9524, 765.3201, 764.3975, 763.1899, 760.9346, 761.2622, 761.6572, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 269, 227, 10391
775.4184, 763.6924, 764.9700, 764.6325, 763.1398, 760.8696, 761.0972, 761.4672, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 253, 203, 10612
775.5734, 763.9424, 765.0450, 764.6350, 763.3274, 761.0921, 761.3422, 761.6323, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 237, 179, 10840
774.6658, 763.1299, 764.6375, 764.4050, 763.0599, 760.8071, 761.0696, 761.4547, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 310, 164, 10987
775.0109, 763.3123, 764.4624, 764.2774, 762.9373, 760.7222, 760.9471, 761.3071, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 400, 146, 11139
774.9409, 763.2748, 764.5049, 764.1924, 762.8948, 760.6572, 760.8122, 761.2722, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 122, 11361
775.3533, 763.3099, 764.2500, 763.8224, 762.6298, 760.3546, 760.5272, 760.9372, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 98, 11588
775.2309, 763.1523, 764.4549, 764.0200, 762.6697, 760.3972, 760.5771, 761.0347, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 83, 11737
775.4084, 763.1374, 764.2399, 763.8824, 762.4948, 760.2746, 760.4321, 760.9897, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 65, 11888
775.8560, 763.9374, 764.8450, 764.2375, 763.0574, 760.7571, 760.8821, 761.4122, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 50, 12037
776.2485, 764.2824, 765.6951, 764.8725, 763.6599, 761.3547, 761.5147, 761.8647, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 473, 32, 12189
776.2360, 764.3599, 765.8301, 765.1425, 763.7949, 761.4947, 761.6497, 762.0273, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 463, 17, 12337
776.0884, 764.2224, 765.9976, 765.3525, 764.0750, 761.6922, 761.9648, 762.2723, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 432, -16, 12637
775.9134, 764.0949, 765.9976, 765.3525, 764.0750, 761.6922, 761.9648, 762.2723, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 416, -40, 12863
776.0659, 764.3699, 765.9926, 765.4400, 764.1125, 761.7222, 761.9647, 762.3472, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.7333, 37.0400, 37.5200, 404, -58, 13013
776.5935, 764.4649, 765.5375, 764.8475, 763.6374, 761.3122, 761.8647, 762.1248, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 394, -73, 13162
776.5359, 764.6475, 765.6601, 764.8375, 763.6548, 761.2847, 761.4922, 761.6547, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 384, -88, 13312
776.4109, 764.1249, 765.8326, 764.7475, 763.7524, 761.5472, 761.6497, 761.8322, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.7333, 37.0400, 37.5200, 372, -106, 13462
776.3110, 763.9774, 765.0425, 764.0349, 763.0523, 760.8472, 760.9772, 761.1746, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 362, -121, 13613
776.4660, 763.9649, 765.0024, 764.0974, 763.0124, 760.7971, 760.9372, 761.1972, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 352, -136, 13763
776.5110, 763.8099, 764.8900, 764.0200, 762.8524, 760.6896, 760.8696, 761.1047, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 423, -154, 13912
