1, 2, 3, 4, 5, 6, 7, 8, T1, T2, T3, T4, T5, T6, T7 ,T8, Player Y, Obstacle X, Time stamp 
 750.8213, 763.9699, 772.7256, 764.3674, 758.7220, 753.9766, 756.5593, 756.4268, 37.2533, 36.8800, 37.5200, 37.2000, 36.8800, 38.0000, 37.3600, 37.6800, 483, 1343, 129
750.6563, 763.6199, 776.0109, 763.2748, 757.1519, 751.8989, 754.4041, 754.2141, 37.2000, 36.8800, 37.5200, 37.0400, 36.8800, 37.8400, 37.2000, 37.6800, 483, 1331, 249
750.6938, 763.3298, 776.0560, 763.5524, 757.2869, 751.9814, 754.5541, 754.3766, 37.2000, 36.8800, 37.5200, 37.0400, 36.8800, 37.8400, 37.2000, 37.6800, 483, 1316, 398
750.7688, 763.7649, 776.4460, 763.8449, 757.3343, 752.0239, 754.5767, 754.3466, 37.2000, 36.8800, 37.5200, 37.0400, 36.8800, 37.8400, 37.2000, 37.6800, 483, 1298, 548
750.7888, 763.7324, 776.7710, 763.8499, 757.4269, 752.0715, 754.6541, 754.4316, 37.2000, 36.8800, 37.5200, 37.0400, 36.8800, 37.8400, 37.2000, 37.6800, 483, 1283, 703
750.7888, 763.7549, 777.1110, 763.9274, 757.5419, 752.1789, 754.7166, 754.5391, 37.2000, 36.8800, 37.5200, 37.0400, 36.8800, 37.8400, 37.2000, 37.6800, 483, 1268, 853
750.7612, 763.4924, 776.9235, 763.8950, 757.6669, 752.3315, 754.9416, 754.7842, 37.2000, 36.8800, 37.5200, 37.0400, 36.8800, 37.8400, 37.2000, 37.6800, 483, 1253, 1000
750.6163, 762.8748, 777.1585, 764.7100, 758.0669, 752.7840, 755.3567, 755.1891, 37.2000, 36.8800, 37.5200, 37.0400, 36.8800, 37.8400, 37.2000, 37.6800, 483, 1235, 1151
750.6262, 762.6648, 777.6711, 765.6776, 758.6694, 753.2390, 755.7492, 755.6191, 37.2000, 36.8800, 37.5200, 37.0400, 36.8800, 37.8400, 37.2000, 37.6800, 483, 1220, 1301
750.6413, 762.7123, 777.3961, 765.4901, 758.7869, 753.3415, 755.9467, 755.7817, 37.2000, 36.8800, 37.5200, 37.0400, 36.8800, 37.8400, 37.2000, 37.6800, 483, 1205, 1450
750.6788, 762.8348, 776.9660, 765.0450, 758.5045, 753.1315, 755.7318, 755.5167, 37.2000, 36.8800, 37.5200, 37.0400, 36.8800, 37.8400, 37.2000, 37.6800, 483, 1187, 1600
750.6988, 762.8998, 776.9109, 764.7975, 758.3669, 753.0490, 755.6017, 755.3967, 37.2000, 36.8800, 37.5200, 37.0400, 36.8800, 37.8400, 37.2000, 37.6800, 483, 1172, 1753
750.6688, 762.8674, 777.1411, 765.3925, 758.4370, 753.1190, 755.5717, 755.3217, 37.2000, 36.8800, 37.5200, 37.0400, 36.8800, 37.8400, 37.2000, 37.6800, 483, 1157, 1900
750.6987, 763.0573, 777.0811, 765.0775, 758.3269, 752.9490, 755.4217, 755.1966, 37.2000, 36.8800, 37.5200, 37.0400, 36.8800, 37.8400, 37.2000, 37.6800, 483, 1139, 2049
750.8563, 763.6924, 776.9285, 764.6500, 758.1419, 752.7914, 755.3091, 755.0566, 37.2000, 36.8800, 37.5200, 37.0400, 36.8800, 37.8400, 37.2000, 37.6800, 483, 1124, 2199
