1, 2, 3, 4, 5, 6, 7, 8, T1, T2, T3, T4, T5, T6, T7 ,T8, Player Y, Obstacle X, Time stamp 
 766.8627, 783.8641, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 38.1600, 37.3600, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 483, 1316, 185
766.5376, 783.3291, 759.3245, 754.7292, 749.8962, 748.0685, 750.8938, 751.3613, 38.1600, 37.3600, 37.8400, 37.3600, 37.2000, 38.2667, 37.5200, 38.0000, 483, 1307, 294
766.6652, 783.4916, 759.1395, 754.6467, 749.8837, 748.0486, 750.8588, 751.3188, 38.1600, 37.3600, 37.8400, 37.3600, 37.2000, 38.3200, 37.5200, 38.0000, 483, 1292, 443
766.3676, 784.2266, 759.6170, 754.8066, 750.0637, 748.1386, 750.8813, 751.3863, 38.1600, 37.3600, 37.8400, 37.3600, 37.2000, 38.3200, 37.5200, 38.0000, 483, 1280, 593
766.2901, 784.3641, 759.8970, 754.9816, 750.1662, 748.2286, 750.9788, 751.5189, 38.1600, 37.3600, 37.8400, 37.3600, 37.2000, 38.3200, 37.5733, 38.0000, 483, 1265, 745
765.7375, 784.4642, 759.6194, 754.9517, 750.0938, 748.2111, 751.0088, 751.4914, 38.1600, 37.3600, 37.9467, 37.3600, 37.2000, 38.2667, 37.5200, 38.0000, 483, 1253, 896
766.3626, 784.5392, 759.6196, 755.0242, 750.1587, 748.2586, 751.0738, 751.5464, 38.2133, 37.3600, 37.8400, 37.3600, 37.2000, 38.2667, 37.5200, 38.0000, 483, 1241, 1047
766.3076, 784.3867, 759.6570, 755.1167, 750.1588, 748.3161, 751.0889, 751.5939, 38.2133, 37.3600, 37.8400, 37.3600, 37.2000, 38.3200, 37.5200, 38.0000, 483, 1229, 1195
765.8126, 783.8366, 759.3521, 754.9017, 750.0513, 748.2261, 751.0413, 751.4614, 38.1600, 37.3600, 37.8400, 37.3600, 37.2000, 38.3200, 37.5200, 38.0000, 483, 1217, 1346
765.6826, 783.6116, 759.2945, 754.9492, 750.1162, 748.3186, 751.0838, 751.6164, 38.1600, 37.3600, 37.8400, 37.3600, 37.2000, 38.3200, 37.5200, 38.0000, 483, 1205, 1496
765.1000, 783.4766, 759.4520, 755.1717, 750.3937, 748.5211, 751.3688, 751.8640, 38.1600, 37.3600, 37.8400, 37.3600, 37.2000, 38.3200, 37.5200, 38.0000, 483, 1193, 1645
764.4250, 783.9841, 760.1446, 755.4968, 750.6913, 748.6761, 751.4788, 751.9964, 38.1600, 37.3600, 37.8400, 37.3600, 37.2000, 38.3200, 37.5200, 38.0000, 483, 1178, 1826
764.5975, 783.5791, 760.1121, 755.5417, 750.7138, 748.8011, 751.6689, 752.0939, 38.1600, 37.3600, 37.8400, 37.3600, 37.2000, 38.3200, 37.5200, 38.0000, 483, 1169, 1943
764.8475, 783.4465, 759.7971, 755.3766, 750.5938, 748.6536, 751.5139, 752.0264, 38.1600, 37.3600, 37.8400, 37.3600, 37.2000, 38.3200, 37.5200, 38.0000, 483, 1154, 2093
764.9900, 783.3091, 759.7496, 755.3667, 750.5462, 748.6511, 751.4888, 752.0314, 38.1600, 37.3600, 37.8400, 37.3600, 37.2000, 38.3200, 37.5200, 38.0000, 483, 1142, 2244
765.2425, 783.0815, 759.4170, 755.1242, 750.3587, 748.4611, 751.3338, 751.8214, 38.1600, 37.3600, 37.8400, 37.3600, 37.2000, 38.3200, 37.5200, 38.0000, 483, 1130, 2394
765.3550, 783.1390, 759.2520, 755.0667, 750.2338, 748.3786, 751.2114, 751.7539, 38.1600, 37.3600, 37.8933, 37.3600, 37.2000, 38.3200, 37.5200, 38.0000, 483, 1115, 2545
765.4175, 783.8541, 759.8045, 755.2267, 750.3513, 748.3936, 751.2839, 751.7514, 38.1600, 37.3600, 37.8400, 37.3600, 37.2000, 38.3200, 37.5200, 38.0000, 483, 1103, 2696
765.8601, 783.9141, 759.9645, 755.3817, 750.4587, 748.4736, 751.3013, 751.7964, 38.1600, 37.3600, 37.8400, 37.3600, 37.2000, 38.3200, 37.5200, 38.0000, 483, 1091, 2846
766.6751, 784.4092, 759.6945, 755.2192, 750.2913, 748.4286, 751.2363, 751.7314, 38.1600, 37.3600, 37.8933, 37.3600, 37.2000, 38.3200, 37.5200, 38.0000, 483, 1076, 2996
767.0801, 784.4017, 759.6470, 755.2891, 750.2162, 748.3660, 751.1339, 751.6389, 38.1600, 37.3600, 37.8400, 37.3600, 37.2000, 38.3200, 37.5200, 38.0000, 483, 1064, 3146
766.8201, 784.6116, 759.6946, 755.2516, 750.2637, 748.3836, 751.2014, 751.7164, 38.1600, 37.3600, 37.8400, 37.3600, 37.2000, 38.3200, 37.5200, 38.0000, 483, 1049, 3295
