1, 2, 3, 4, 5, 6, 7, 8, T1, T2, T3, T4, T5, T6, T7 ,T8, Player Y, Obstacle X, Time stamp 
 0.0000, 0.0000, 756.5392, 754.1066, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 37.3600, 37.0400, 0.0000, 0.0000, 0.0000, 0.0000, 483, 1325, 153
745.6658, 754.4091, 756.7518, 754.2316, 751.1613, 747.2610, 751.0139, 750.7888, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 1307, 302
745.6808, 754.3766, 756.9868, 754.3315, 751.1414, 747.2835, 751.0413, 750.8262, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 1292, 452
745.7433, 754.4741, 757.9394, 755.2266, 751.6264, 747.7136, 751.3939, 751.1313, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 1277, 602
745.7859, 754.5816, 757.6744, 754.7066, 751.3264, 747.4111, 751.1138, 750.9289, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 1262, 752
745.8209, 754.7717, 757.9644, 754.7341, 751.4064, 747.4160, 751.1763, 750.9738, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 1244, 902
745.8359, 754.7617, 758.0894, 754.6016, 751.3264, 747.3484, 751.1038, 750.9163, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 1229, 1052
745.8309, 754.7542, 758.0294, 754.5866, 751.3413, 747.3660, 751.1438, 750.9863, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 1211, 1202
745.8958, 754.8491, 758.2595, 754.8867, 751.2813, 747.3260, 751.0613, 750.7788, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 1196, 1352
745.9634, 755.0317, 759.0870, 755.1242, 751.5663, 747.5786, 751.0938, 750.8688, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 1181, 1502
745.9659, 755.1392, 760.1496, 755.7318, 751.9788, 747.9861, 751.6889, 751.4639, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 1163, 1652
745.8259, 754.7766, 760.1021, 755.8742, 752.1889, 748.1511, 751.8039, 751.5413, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 1148, 1802
745.9933, 755.2067, 758.4370, 754.5740, 751.2863, 747.3560, 751.1338, 750.8638, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 1130, 1952
745.9459, 755.1392, 759.9446, 755.4767, 751.6538, 747.6611, 751.2613, 751.0213, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 1106, 2178
746.4384, 756.4293, 761.8547, 756.4518, 752.3015, 748.2136, 751.8389, 751.6214, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 1091, 2327
746.6885, 757.2619, 763.1873, 756.7018, 752.3964, 748.2886, 751.8664, 751.6464, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 1073, 2477
747.3460, 759.8395, 770.6355, 760.0471, 754.3516, 749.9238, 753.2540, 753.0439, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 1058, 2627
747.5835, 760.9547, 773.4982, 761.7722, 755.2417, 750.6963, 753.8865, 753.6790, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 472, 1034, 2852
747.6436, 761.2497, 774.0083, 761.7622, 755.0692, 750.4212, 753.6165, 753.3540, 37.3067, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 462, 1019, 3002
747.6760, 761.2747, 773.4758, 761.4097, 754.9041, 750.3488, 753.5740, 753.3190, 37.3067, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 450, 1001, 3152
747.6335, 761.1797, 773.2707, 761.3397, 754.8917, 750.3213, 753.5290, 753.3391, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 440, 986, 3302
747.5811, 760.7322, 772.8082, 761.2171, 754.7891, 750.2612, 753.4815, 753.3190, 37.2533, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 433, 968, 3452
747.4960, 760.5422, 773.1957, 762.0972, 755.0616, 750.4388, 753.6291, 753.3740, 37.3067, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 426, 953, 3602
747.5186, 760.3721, 772.8982, 761.8447, 755.0466, 750.5137, 753.6365, 753.4415, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 417, 938, 3752
747.4285, 760.1596, 772.6331, 761.8322, 755.0491, 750.5538, 753.7090, 753.5165, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 411, 920, 3902
747.3835, 759.9595, 772.4857, 761.8372, 755.0842, 750.5838, 753.7940, 753.6140, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 406, 905, 4052
747.4260, 759.9096, 772.3106, 761.8472, 755.1567, 750.6113, 753.8791, 753.7041, 37.2533, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 400, 887, 4202
747.3635, 759.7021, 772.6481, 762.6023, 755.3567, 750.7688, 753.9091, 753.7365, 37.3067, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 395, 872, 4352
747.4085, 759.8196, 772.3631, 762.1548, 755.2192, 750.7213, 753.9016, 753.7266, 37.2533, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 390, 857, 4502
747.3785, 759.8696, 772.0432, 761.8398, 755.0542, 750.5788, 753.7791, 753.6141, 37.3067, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 384, 839, 4652
747.4109, 759.9371, 771.8931, 761.5647, 754.9417, 750.4563, 753.7390, 753.5340, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 380, 824, 4803
747.4335, 759.9695, 771.7231, 761.2996, 754.8017, 750.4063, 753.6890, 753.5315, 37.2533, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 380, 806, 4952
747.4060, 759.8420, 772.1131, 762.0023, 754.8766, 750.4063, 753.6415, 753.4641, 37.3600, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 378, 791, 5102
747.4011, 759.9921, 771.8681, 761.5622, 754.7441, 750.3038, 753.5190, 753.3765, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 374, 776, 5251
747.4636, 760.0396, 771.5806, 761.1922, 754.5692, 750.1787, 753.4665, 753.3365, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 374, 758, 5402
747.4160, 760.0371, 771.3355, 760.9871, 754.4791, 750.1113, 753.4965, 753.3215, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 374, 743, 5552
747.4485, 760.0696, 771.1931, 760.8221, 754.4166, 750.0612, 753.4066, 753.2915, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 374, 725, 5702
747.4561, 759.9871, 771.1730, 760.7722, 754.4592, 750.0938, 753.4341, 753.2840, 37.2533, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 374, 710, 5852
747.4011, 759.8846, 771.6981, 761.6422, 754.5441, 750.1763, 753.4240, 753.2590, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 374, 695, 6002
747.3810, 759.9045, 771.5530, 761.3072, 754.4791, 750.0737, 753.4189, 753.2315, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 374, 677, 6153
747.3510, 759.8521, 771.5156, 761.1997, 754.4141, 750.0588, 753.4565, 753.3090, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 374, 653, 6377
747.4235, 760.0046, 771.4880, 761.1197, 754.4016, 750.0388, 753.4490, 753.2766, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 374, 638, 6526
747.2160, 759.2570, 769.5629, 759.7296, 753.6190, 749.2087, 752.6240, 752.3665, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 419, 620, 6677
746.9709, 758.3369, 766.8877, 758.5645, 752.7964, 748.5861, 752.1664, 751.9689, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 605, 6827
746.8084, 757.7819, 766.2001, 758.7195, 752.7090, 748.5336, 752.0814, 751.8889, 37.2533, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 587, 6977
746.7184, 757.4819, 764.5600, 757.9494, 752.6465, 748.5211, 752.0339, 751.8539, 37.2533, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 572, 7127
746.7510, 757.6019, 764.1325, 757.2993, 752.2989, 748.1086, 751.7390, 751.5189, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 557, 7277
746.7335, 757.4719, 765.2575, 758.2469, 752.9765, 748.6686, 752.2764, 752.0789, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 539, 7426
747.0635, 758.5395, 767.2452, 759.1620, 753.5240, 749.1536, 752.6839, 752.5939, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 524, 7576
747.2335, 759.1895, 768.6904, 760.0195, 753.8216, 749.3487, 752.8765, 752.7464, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 483, 506, 7727
747.3060, 759.3345, 772.2831, 762.2397, 755.1792, 750.4587, 753.8891, 753.6465, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 482, 491, 7877
747.4135, 759.5945, 771.5081, 761.6772, 755.0742, 750.4088, 753.7791, 753.6690, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 481, 476, 8026
747.4985, 759.8546, 771.9056, 761.7673, 755.1067, 750.4688, 753.7840, 753.6640, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 481, 458, 8177
747.4960, 759.6795, 772.2581, 762.2372, 755.5617, 750.7888, 754.1491, 753.9816, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 477, 443, 8326
747.4810, 759.6871, 771.8555, 762.4072, 755.2767, 750.5638, 753.8140, 753.6665, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 473, 428, 8476
747.6135, 760.0847, 772.0206, 762.2822, 755.3042, 750.4963, 753.8190, 753.6190, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 471, 410, 8627
747.6485, 760.1846, 772.4431, 762.4323, 755.4267, 750.6063, 753.8566, 753.6865, 37.2000, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 463, 386, 8851
748.3986, 762.8073, 773.0307, 762.5547, 755.4866, 750.6013, 753.9016, 753.6990, 37.2533, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 457, 371, 9002
752.5015, 772.9632, 780.9113, 765.5100, 756.8693, 750.9863, 754.2666, 753.7241, 37.2533, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 433, 353, 9151
756.3743, 781.1439, 787.9620, 768.2578, 758.0319, 751.2438, 754.5217, 753.5941, 37.3600, 36.8267, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 386, 338, 9302
756.0417, 783.2041, 789.0820, 768.7728, 758.0994, 751.3389, 754.6667, 753.5666, 37.2533, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 315, 320, 9451
755.6118, 784.1691, 788.9195, 768.8353, 757.7669, 751.2463, 754.5366, 753.4515, 37.3600, 36.7733, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 255, 305, 9601
754.4566, 781.1613, 788.7645, 768.3453, 757.1694, 750.9213, 754.2266, 753.2015, 37.2533, 36.7200, 37.3600, 37.0400, 36.7200, 37.8400, 37.2000, 37.5200, 195, 290, 9751
